No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
33,BMY,Bristol-Myers Squibb Company,125,2,3,12,6,13,18,5,8,13,15,3,12,11,3,1,145126.37,8.35,4.49,22.55,-5.4,1.33,3.35,7.5,1.19,79.4,0.9,-3.72,-5.73,7702.44,0.43,Healthcare,Drug Manufacturers - General,USA,19.83,68.06,-1.48%,11964118,5.28,3.17,15.66,4.50%,3.75%,17.30%,22.80%,11.80%,1.4,1.3,1.1,77.80%,22.70%,15.90%,4/27/2023 8:30:00 AM,2099.0,2097.31,0.07%,-17.35%,-0.70%,2.46,-0.12%,-14.69%,-10.62%,-5.41%,1.52%,1.67%,2.4,1.57,0.018366147516896855,-1.11%,-0.61%,-5.71%,-16.42%,4.27%,46.71,-0.80%,-0.68%,50,64,290,149,309,452,115,184,324,357,63,292,261,63,24,2997
34,ADI,"Analog Devices, Inc.",125,4,10,8,9,4,18,10,9,1,9,4,13,7,7,12,91352.17,16.51,2.51,33.91,51.6,2.15,1.91,6.8,0.0,89.3,1.05,-4.51,1.18,3192.67,1.14,Technology,Semiconductors,USA,27.26,180.57,-0.01%,1376889,4.13,7.26,54.69,18.10%,6.60%,18.00%,9.40%,6.80%,2.1,1.5,0.18,65.60%,32.20%,27.30%,5/24/2023 8:30:00 AM,507.12,504.56,0.37%,-5.25%,0.22%,1.65,-1.54%,21.82%,18.80%,10.08%,1.82%,1.98%,2.0,0.43,0.022096693802957305,-1.74%,-2.99%,7.32%,-8.92%,35.28%,43.32,-0.48%,0.47%,84,248,186,217,84,448,237,204,11,216,99,315,160,174,300,2983
35,GE,General Electric Company,125,3,16,10,7,2,1,16,12,10,17,8,4,1,3,15,108362.86,24.64,3.4,25.78,116.3,96.76,0.32,4.7,0.71,71.9,1.44,4.77,21.54,7048.91,1.29,Industrials,Specialty Industrial Machinery,USA,14.44,98.8,-0.71%,3458028,0.57,1.46,4.37,16.50%,25.50%,-5.10%,25.50%,-1.20%,1.3,0.9,0.64,25.70%,0.70%,11.30%,4/25/2023 8:30:00 AM,1089.0,1078.22,0.20%,-7.77%,-3.24%,2.2,-1.44%,52.27%,74.78%,51.11%,1.76%,2.03%,2.0,0.49,0.02095141700404858,-0.49%,4.34%,36.41%,-4.03%,111.27%,53.35,-0.78%,0.07%,72,401,244,175,43,17,388,278,227,427,190,78,13,73,363,2989
36,BIIB,Biogen Inc.,126,7,13,10,9,2,17,20,4,2,9,9,2,4,17,1,44950.82,18.98,3.24,31.46,100.6,5.62,0.0,12.6,0.0,88.6,1.58,6.87,8.14,958.43,0.18,Healthcare,Drug Manufacturers - General,USA,14.38,309.6,-0.31%,442652,5.75,4.45,8.92,3.70%,2.50%,-3.70%,24.20%,9.80%,3.2,2.8,0.46,78.40%,24.40%,31.00%,4/25/2023 8:30:00 AM,144.4,143.01,0.10%,-5.81%,0.83%,2.36,-2.66%,9.67%,62.03%,11.80%,1.67%,2.17%,2.1,0.46,0.020219638242894054,2.73%,9.36%,16.39%,-3.17%,64.24%,62.27,-0.44%,0.13%,171,310,238,208,47,409,488,95,28,225,214,43,80,403,2,2961
37,AIZ,"Assurant, Inc.",127,20,4,4,2,18,4,9,18,6,2,9,1,9,19,2,6874.22,9.45,1.58,6.78,-49.3,20.97,2.16,0.7,0.48,99.0,1.53,9.66,-2.87,430.71,0.53,Financial,Insurance - Specialty,USA,29.01,129.58,0.20%,297270,2.46,0.66,4.51,-4.00%,11.80%,9.70%,5.60%,6.10%,,,0.48,,4.20%,2.30%,5/2/2023 4:30:00 PM,53.49,52.33,0.20%,-0.49%,-6.37%,1.86,-1.04%,5.68%,-28.22%,3.61%,1.63%,2.43%,1.9,0.69,0.02438647939496836,5.48%,8.56%,-4.33%,-31.10%,24.01%,62.99,-0.32%,0.52%,491,84,86,42,447,86,222,428,148,38,206,19,219,476,48,3040
38,NEE,"NextEra Energy, Inc.",127,2,15,11,9,8,12,8,12,15,14,2,9,5,3,2,153982.69,22.94,3.63,35.66,15.7,9.47,2.4,4.2,1.65,80.3,0.76,-1.13,4.31,7680.66,0.47,Utilities,Utilities - Regulated Electric,USA,23.2,77.96,2.44%,8315032,2.64,6.21,67.68,2.50%,8.80%,4.10%,17.00%,3.40%,0.5,0.5,1.38,,31.50%,27.00%,4/25/2023 8:30:00 AM,1999.9,1983.26,0.21%,-0.09%,0.97%,1.96,3.24%,-0.31%,11.05%,-6.75%,1.68%,1.73%,2.0,1.08,0.018727552591072345,1.33%,2.31%,-3.13%,-14.66%,15.98%,56.25,1.39%,1.04%,45,372,257,221,186,299,201,293,371,343,35,221,121,64,35,3064
39,RSG,"Republic Services, Inc.",127,7,17,12,11,8,10,12,10,13,4,1,2,2,14,4,46847.31,25.33,4.73,43.77,16.1,10.92,1.34,5.3,1.2,95.8,0.67,7.31,16.36,1331.3,0.66,Industrials,Waste Management,USA,30.92,148.19,0.05%,833510,3.48,3.32,354.37,14.30%,8.89%,6.10%,15.90%,9.50%,0.7,0.7,1.16,39.00%,17.50%,10.80%,4/27/2023 4:30:00 PM,316.7,276.85,0.10%,-1.33%,-0.15%,1.39,1.60%,12.21%,14.75%,14.88%,1.02%,1.22%,2.2,0.62,0.012888858897361495,4.27%,8.93%,9.86%,-0.66%,23.78%,79.67,-0.28%,0.32%,162,406,298,260,182,251,297,248,327,97,19,38,29,340,91,3045
40,ALL,The Allstate Corporation,128,10,4,6,3,20,1,6,20,7,14,3,5,15,11,3,31103.56,9.04,2.01,7.77,-130.8,290.63,3.01,-2.4,0.54,81.5,0.94,3.64,-12.67,1974.68,0.58,Financial,Insurance - Property & Casualty,USA,,118.26,-0.06%,1689707,,0.59,46.98,-21.60%,-2.19%,5.40%,-14.70%,-5.80%,,,0.54,,-5.80%,-4.50%,5/3/2023 4:30:00 PM,263.5,261.27,0.62%,-5.23%,1.15%,1.25,2.19%,-7.57%,-8.00%,-12.79%,2.03%,2.36%,2.2,0.85,0.024014882462371046,2.53%,3.12%,-5.94%,-16.81%,14.59%,57.46,-0.74%,0.68%,243,80,138,52,489,8,142,484,169,328,76,108,363,266,67,3013
41,PG,The Procter & Gamble Company,128,1,16,16,15,10,13,8,5,11,19,1,6,2,4,1,363892.13,24.45,8.3,103.61,5.6,8.93,2.41,11.9,0.83,65.5,0.67,2.76,12.8,6117.58,0.4,Consumer Defensive,Household & Personal Products,USA,27.16,155.96,1.02%,5252889,5.05,4.49,47.91,9.50%,5.38%,4.30%,31.70%,18.90%,0.6,0.4,0.52,47.00%,21.70%,17.30%,4/21/2023 8:30:00 AM,2359.1,2355.8,0.12%,-5.77%,-1.26%,2.57,-0.04%,14.27%,2.20%,2.90%,1.08%,1.08%,2.3,0.86,0.01205437291613234,0.95%,4.92%,8.96%,-1.36%,27.65%,62.72,0.82%,0.20%,17,396,379,366,243,313,200,112,269,461,18,133,45,92,17,3061
42,RTX,Raytheon Technologies Corporation,129,3,10,6,17,5,6,8,13,6,14,1,14,10,6,10,139597.29,16.59,1.93,486.4,35.9,15.08,2.46,3.5,0.47,80.9,0.63,-5.6,-4.59,4248.36,1.06,Industrials,Aerospace & Defense,USA,25.65,95.99,0.47%,2756105,1.92,2.04,23.69,-11.80%,13.34%,2.30%,7.70%,4.50%,1.1,0.9,0.45,20.50%,8.70%,8.10%,4/25/2023 8:30:00 AM,1462.2,1457.71,0.09%,-0.60%,-1.00%,2.18,-0.61%,0.90%,5.48%,-4.89%,1.51%,1.65%,2.2,0.65,0.01760600062506511,-3.61%,-2.71%,0.89%,-8.50%,19.58%,40.35,0.02%,0.45%,52,252,128,403,116,151,193,317,141,335,12,334,244,135,247,3060
43,JPM,JPMorgan Chase & Co.,130,1,4,3,5,15,20,6,17,12,18,1,5,10,2,11,397577.02,9.61,1.44,15.38,-21.3,-4.07,2.98,1.1,1.03,70.8,0.64,3.96,-4.92,14535.7,1.09,Financial,Banks - Diversified,USA,9.89,134.1,-1.43%,9988598,,3.48,0.26,12.10%,-4.33%,7.70%,15.30%,6.50%,,,1.03,,58.00%,35.20%,4/14/2023 8:30:00 AM,2968.5,2906.13,0.10%,-6.07%,0.10%,1.29,-1.93%,3.36%,13.51%,0.00%,1.81%,1.89%,2.1,0.68,0.02244593586875466,-2.98%,0.18%,4.41%,-7.09%,32.41%,45.59,-1.99%,0.57%,16,87,72,102,373,478,145,413,300,436,14,103,248,32,265,3084
44,HUM,Humana Inc.,130,5,10,11,2,12,8,15,9,10,4,7,10,5,17,5,66092.77,16.42,3.98,6.94,-2.6,13.22,0.67,6.4,0.72,96.1,1.34,-1.48,5.76,913.65,0.72,Healthcare,Healthcare Plans,USA,21.43,527.35,-0.31%,460057,1.58,0.69,4.81,4.50%,13.60%,11.60%,19.60%,12.20%,,,0.59,,4.70%,3.30%,4/26/2023 8:30:00 AM,125.0,124.71,0.10%,-28.12%,-0.33%,1.83,-1.43%,-4.72%,22.15%,2.96%,1.41%,2.04%,1.9,0.5,0.01930406750734806,1.60%,3.90%,4.19%,-7.69%,28.35%,55.81,-0.39%,0.08%,117,246,267,45,294,199,369,218,234,94,167,228,109,408,108,3103
45,HWM,Howmet Aerospace Inc.,130,14,14,13,10,3,3,16,11,1,6,4,7,4,7,17,18168.23,21.24,4.88,40.02,88.5,22.27,0.36,4.8,0.0,93.6,1.03,1.01,8.49,3406.09,1.45,Industrials,Aerospace & Defense,USA,38.09,43.96,0.00%,1834588,2.27,3.06,33.83,28.10%,16.80%,-15.30%,14.00%,9.30%,2.2,1.0,1.08,27.30%,15.20%,8.10%,5/2/2023 8:30:00 AM,412.0,410.92,0.69%,-2.10%,0.59%,1.24,-0.09%,20.97%,31.07%,11.55%,2.03%,2.08%,1.9,0.53,0.022520473157415833,0.72%,3.53%,13.76%,-3.81%,47.32%,54.11,-0.63%,0.64%,345,350,307,244,53,75,387,269,8,140,93,176,77,166,419,3109
46,ABT,Abbott Laboratories,130,2,16,13,12,12,17,10,8,6,16,1,2,6,5,4,191370.89,23.92,5.2,55.37,-0.6,5.05,1.85,7.9,0.46,76.2,0.65,6.64,2.15,5312.76,0.66,Healthcare,Medical Devices,USA,33.49,110.49,0.40%,3325163,,4.61,20.08,30.50%,-2.70%,9.80%,15.90%,13.00%,1.7,1.2,0.39,55.50%,16.80%,14.00%,4/19/2023 8:30:00 AM,1741.74,1730.77,0.40%,-1.26%,0.27%,2.12,-0.69%,11.09%,4.39%,0.64%,1.21%,1.38%,2.0,0.62,0.014752466286541768,0.70%,6.27%,4.91%,-6.55%,18.49%,59.09,0.67%,-0.26%,33,392,315,295,282,417,244,177,136,389,16,44,145,108,93,3086
47,LIN,Linde plc,130,2,16,12,13,9,12,12,10,6,11,1,6,3,10,7,179702.63,24.61,4.56,59.04,12.4,9.4,1.38,5.8,0.47,85.8,0.69,2.31,11.53,2225.46,0.85,Basic Materials,Specialty Chemicals,United Kingdom,41.14,370.33,0.90%,1189465,3.95,5.39,36.22,7.70%,10.41%,24.00%,11.40%,6.80%,0.7,0.6,0.29,42.80%,17.50%,13.50%,4/27/2023 8:30:00 AM,491.82,488.62,0.10%,-22.80%,0.61%,1.51,1.08%,17.77%,23.26%,13.54%,1.29%,1.30%,1.9,0.53,0.01452758350660222,1.18%,4.09%,15.12%,-0.87%,41.09%,60.25,0.94%,-0.05%,36,400,294,311,211,300,290,229,143,260,22,148,56,236,159,3095
48,MO,"Altria Group, Inc.",131,4,3,20,13,2,18,1,3,20,20,3,7,10,3,4,81522.77,8.7,1000.0,62.09,138.7,4.02,8.23,15.4,100.0,59.6,0.93,1.56,-3.32,8182.65,0.63,Consumer Defensive,Tobacco,USA,14.68,45.67,0.00%,5602013,3.74,3.27,20.83,-2.20%,3.92%,-0.40%,-154.10%,45.30%,0.8,0.6,,57.00%,47.30%,22.40%,4/27/2023 8:30:00 AM,1786.0,1783.57,0.09%,0.00%,-1.44%,2.02,-2.18%,1.02%,-11.65%,-0.09%,1.21%,1.56%,2.7,0.68,0.01598423472739216,-1.70%,-0.40%,0.78%,-16.80%,13.18%,44.51,0.26%,-0.26%,96,74,501,317,27,432,8,66,481,479,71,159,228,59,80,3078
49,AVGO,Broadcom Inc.,131,1,8,17,8,3,16,6,2,15,14,8,7,4,10,12,261687.42,14.39,11.32,27.07,76.8,6.07,2.92,17.4,1.69,80.7,1.46,1.11,6.39,2076.94,1.11,Technology,Semiconductors,USA,21.22,631.15,0.55%,1194246,2.56,7.6,20.69,45.80%,8.30%,13.50%,57.40%,21.40%,2.5,2.3,1.64,67.00%,44.20%,36.60%,6/1/2023 4:30:00 PM,418.0,414.94,0.10%,-9.35%,3.37%,2.93,0.16%,34.44%,11.29%,12.88%,1.52%,1.95%,2.0,0.57,0.02023290818347461,0.96%,0.62%,14.05%,-2.68%,52.06%,53.63,0.44%,0.11%,25,201,411,185,60,399,148,47,377,337,193,174,97,249,283,3186
50,NI,NiSource Inc.,131,18,11,6,4,5,14,5,15,16,5,11,8,5,6,2,11631.9,16.87,1.92,13.45,33.2,7.65,3.51,2.5,1.89,94.6,1.8,0.53,5.99,3860.34,0.46,Utilities,Utilities - Regulated Gas,USA,19.33,28.49,1.17%,4563828,2.88,1.96,109.32,14.10%,6.70%,3.70%,11.20%,6.30%,0.6,0.5,1.68,63.50%,20.10%,11.00%,5/3/2023 8:30:00 AM,412.8,404.59,0.28%,-1.38%,-2.52%,1.89,-0.18%,14.46%,-3.98%,3.90%,1.60%,1.67%,1.8,1.19,0.018252018252018255,0.32%,1.97%,2.78%,-11.19%,19.81%,52.71,0.49%,0.67%,434,260,127,91,123,350,105,364,388,116,258,188,103,149,33,3089
51,MRO,Marathon Oil Corporation,132,16,1,3,1,1,2,10,4,7,15,14,18,18,2,20,13877.55,5.54,1.23,3.58,338.0,45.07,1.79,14.3,0.52,79.3,2.47,-12.74,-19.32,11073.96,2.4,Energy,Oil & Gas E&P,USA,5.5,22.39,-0.36%,8438575,,1.74,77.96,48.30%,-8.79%,11.40%,24.00%,21.80%,0.7,0.7,0.5,90.80%,46.90%,34.10%,5/3/2023 4:30:00 PM,628.0,615.13,0.20%,-9.72%,-5.71%,1.37,-2.35%,-26.90%,-11.04%,-17.29%,3.15%,3.12%,2.2,0.76,0.03751674854845913,-5.25%,-6.46%,-14.54%,-33.00%,15.29%,38.99,-1.45%,1.11%,401,14,54,14,6,33,249,78,162,360,334,451,438,43,490,3127
52,ELV,"Elevance Health, Inc.",132,3,7,9,3,11,9,13,9,9,7,3,15,11,16,7,108280.78,12.37,2.91,10.99,0.3,12.64,1.29,6.0,0.68,92.8,0.84,-7.81,-6.79,1086.51,0.85,Healthcare,Healthcare Plans,USA,17.8,457.46,0.15%,600505,1.45,0.67,10.68,19.40%,12.32%,11.70%,17.10%,11.40%,,,0.67,,5.60%,3.90%,4/19/2023 8:30:00 AM,237.5,236.46,0.10%,-6.85%,0.08%,1.82,-1.51%,-12.03%,-6.14%,-10.82%,1.37%,2.03%,1.8,0.55,0.0207668430026669,-1.46%,-1.99%,-5.86%,-16.75%,3.96%,44.06,-0.04%,0.19%,73,155,216,75,275,210,307,222,220,155,52,375,276,384,156,3151
53,JCI,Johnson Controls International plc,132,8,9,9,16,10,8,9,13,9,3,6,2,10,6,14,42579.25,15.26,2.68,327.53,4.4,13.86,2.32,3.3,0.66,97.8,1.22,7.88,-3.96,3847.29,1.23,Industrials,Building Products & Equipment,Ireland,30.83,62.03,-0.05%,3428077,2.04,1.63,21.56,25.20%,15.13%,2.10%,8.70%,7.70%,1.0,0.8,0.49,33.80%,6.70%,5.30%,5/5/2023 8:30:00 AM,686.8,685.25,0.20%,-12.27%,0.09%,2.18,-0.10%,-2.85%,21.56%,-3.08%,2.14%,2.06%,2.0,0.89,0.023375785910043526,4.02%,3.77%,2.98%,-10.88%,36.27%,60.2,-0.66%,0.61%,178,220,203,398,251,180,209,324,216,59,135,33,239,150,338,3133
54,EA,Electronic Arts Inc.,132,9,10,12,9,12,9,15,8,4,6,9,10,2,10,7,34366.23,16.4,4.59,35.87,-3.8,12.89,0.61,7.8,0.25,94.0,1.58,-2.19,12.23,2212.0,0.86,Communication Services,Electronic Gaming & Multimedia,USA,33.87,125.47,0.12%,2533152,6.07,4.66,13.46,-2.20%,5.58%,7.60%,13.60%,8.80%,1.2,1.2,0.25,76.40%,20.60%,14.10%,5/9/2023 4:30:00 PM,276.0,272.61,0.20%,-12.01%,-0.25%,1.95,0.04%,-0.65%,4.13%,2.69%,2.36%,1.61%,2.2,1.15,0.018171674503865465,-1.14%,3.58%,1.61%,-12.13%,15.61%,52.26,-0.33%,0.45%,226,244,295,222,299,208,373,179,79,128,215,247,51,237,162,3165
55,MDLZ,"Mondelez International, Inc.",132,3,15,11,15,17,12,10,10,11,14,4,1,1,4,4,106715.07,22.37,3.77,116.63,-35.5,9.36,1.98,5.7,0.79,80.1,1.05,10.56,18.9,6009.32,0.66,Consumer Defensive,Confectioners,USA,27.19,77.88,-0.61%,5085470,3.17,3.24,55.67,1.50%,8.58%,4.00%,14.40%,5.10%,0.7,0.5,0.66,35.80%,12.00%,12.00%,4/27/2023 4:30:00 PM,1366.0,1349.67,0.16%,-1.88%,-0.13%,2.35,0.41%,22.86%,18.79%,16.85%,1.23%,1.39%,2.0,0.84,0.014252696456086289,4.58%,10.33%,19.21%,-0.90%,42.32%,75.78,-0.66%,0.05%,76,365,260,374,421,301,233,233,257,345,96,15,21,93,89,3179
56,FIS,"Fidelity National Information Services, Inc.",133,10,3,2,4,14,12,4,20,10,6,8,11,19,4,6,32583.82,8.46,1.2,14.12,-10.7,9.5,3.78,-23.7,0.74,93.5,1.49,-2.87,-26.99,6538.53,0.83,Technology,Information Technology Services,USA,,55.07,0.13%,2178403,,2.24,,4.26%,2.05%,10.90%,-45.70%,-34.80%,0.7,0.7,0.51,39.90%,,,4/27/2023 8:30:00 AM,592.0,587.96,0.20%,1.39%,-2.12%,1.34,-1.22%,-10.77%,-41.07%,-18.84%,2.21%,2.79%,2.2,0.33,0.03141456328309424,-1.23%,-0.28%,-23.53%,-48.36%,13.38%,48.19,-0.56%,0.69%,235,68,48,97,329,297,90,501,241,141,196,267,475,82,151,3218
57,PGR,The Progressive Corporation,133,4,11,12,4,19,2,16,17,5,10,1,12,10,8,2,78403.46,17.02,4.77,12.45,-79.1,48.96,0.3,1.1,0.39,86.7,0.64,-3.46,-3.82,2818.17,0.5,Financial,Insurance - Property & Casualty,USA,96.2,133.43,-0.38%,2155854,3.48,1.51,286.46,-14.20%,27.65%,13.10%,5.40%,4.40%,,,0.39,,2.60%,1.60%,5/2/2023 4:30:00 PM,584.9,582.93,0.20%,-7.20%,-0.97%,1.33,3.02%,4.49%,23.70%,2.87%,2.64%,2.57%,2.6,0.76,0.027130330510379976,-0.62%,-4.18%,2.13%,-10.97%,24.76%,45.91,-1.18%,0.81%,98,264,301,85,472,31,389,409,116,249,13,285,236,201,43,3192
58,PSX,Phillips 66,134,7,3,3,2,1,20,3,2,8,17,12,18,15,7,16,42857.9,8.18,1.43,6.3,683.9,-17.6,4.51,16.9,0.61,73.5,2.19,-12.28,-13.19,3719.34,1.38,Energy,Oil & Gas Refining & Marketing,USA,4.07,93.22,-0.19%,2776955,0.13,0.25,6.15,38.30%,30.30%,10.60%,44.20%,19.90%,1.5,1.2,0.58,11.80%,6.60%,7.30%,5/3/2023 8:30:00 AM,464.81,458.56,0.20%,0.73%,-1.75%,2.69,-0.24%,-10.44%,2.21%,-10.43%,1.93%,2.58%,2.3,0.74,0.02917828792104699,-5.14%,-6.09%,-4.84%,-17.89%,25.94%,36.6,-1.13%,0.95%,176,61,71,39,1,493,57,51,198,414,299,447,371,152,396,3226
59,EOG,"EOG Resources, Inc.",134,5,3,8,3,3,12,6,18,3,9,7,16,17,6,18,64644.28,8.46,2.54,8.4,65.5,9.69,2.99,0.0,0.15,89.0,1.34,-8.96,-16.92,3948.8,1.54,Energy,Oil & Gas E&P,USA,8.36,110.42,-0.10%,1874094,,2.52,12.88,82.00%,-0.40%,17.80%,,26.20%,2.2,1.9,0.15,63.10%,46.80%,,5/4/2023 4:30:00 PM,584.86,584.77,0.30%,0.04%,-0.43%,1.99,-3.28%,-19.23%,-4.58%,-13.96%,2.22%,2.47%,1.9,0.47,0.029795326933526534,-4.82%,-3.49%,-8.92%,-25.26%,23.87%,38.86,-0.95%,0.86%,119,67,189,59,65,290,144,451,64,220,168,395,415,146,447,3239
60,QCOM,QUALCOMM Incorporated,134,3,5,14,9,4,6,6,1,11,17,3,19,18,3,15,115922.81,10.78,5.87,33.17,45.1,16.2,3.09,21.7,0.81,74.1,0.85,-14.46,-19.67,7064.69,1.27,Technology,Semiconductors,USA,11.02,103.62,-0.42%,7635857,,2.82,17.36,47.40%,-10.30%,14.70%,58.10%,41.20%,2.4,1.6,0.79,56.50%,30.60%,25.70%,5/3/2023 4:30:00 PM,1116.0,1107.81,0.10%,-6.21%,-0.30%,1.33,-4.74%,-6.17%,-21.68%,-5.75%,2.18%,2.31%,2.2,1.08,0.029627485041497776,-8.86%,-12.60%,-16.24%,-33.86%,1.66%,26.53,-0.81%,0.39%,66,114,337,213,92,136,132,26,260,409,54,468,440,72,355,3174
61,KR,The Kroger Co.,134,9,5,10,11,5,19,9,12,14,14,12,4,3,5,2,35270.91,10.87,3.5,47.79,40.7,0.78,2.11,4.5,1.33,81.3,2.15,4.53,9.78,5616.55,0.47,Consumer Defensive,Grocery Stores,USA,16.08,49.18,0.04%,4074685,2.01,0.24,34.75,23.40%,8.00%,3.90%,22.80%,14.80%,0.7,0.3,1.2,21.40%,2.80%,1.50%,3/2/2023 8:30:00 AM,715.0,711.31,0.70%,-5.31%,-0.01%,2.72,-0.10%,2.33%,-9.48%,10.32%,1.23%,1.49%,2.4,0.72,0.015046766978446523,1.59%,2.27%,5.54%,-11.85%,17.61%,57.57,0.43%,-0.39%,217,118,252,272,106,456,225,283,339,329,293,83,65,102,36,3176
62,ADM,Archer-Daniels-Midland Company,134,8,6,4,12,3,19,9,8,5,13,5,15,12,9,6,40793.39,11.41,1.67,56.34,61.3,-3.97,2.39,7.5,0.42,81.8,1.11,-7.19,-8.17,2813.26,0.81,Consumer Defensive,Farm Products,USA,9.46,75.38,0.64%,1913394,,0.4,45.38,29.40%,-0.60%,10.80%,18.30%,9.80%,1.5,0.9,0.31,7.60%,4.20%,4.40%,4/25/2023 8:30:00 AM,550.0,542.29,0.20%,-8.83%,-1.06%,2.15,-0.76%,-19.00%,-10.64%,-18.82%,1.53%,1.84%,2.2,0.68,0.020297161050676575,-3.25%,-3.82%,-11.81%,-23.30%,7.65%,40.92,0.52%,0.12%,186,131,97,301,73,477,203,185,126,326,114,362,302,202,142,3227
63,CSGP,"CoStar Group, Inc.",134,10,20,12,13,6,3,17,12,3,2,8,2,8,10,8,30628.11,49.75,4.38,68.92,25.1,22.47,0.0,4.5,0.14,99.75,1.42,8.03,-0.78,2136.89,0.89,Real Estate,Real Estate Services,USA,82.37,75.37,0.53%,1159632,4.12,13.61,6.06,21.90%,20.00%,17.70%,5.60%,4.20%,13.2,13.2,0.14,80.60%,17.50%,16.30%,4/25/2023 4:30:00 PM,404.49,402.42,0.80%,-11.04%,4.26%,2.68,1.03%,-5.53%,39.08%,-2.47%,1.40%,2.14%,1.8,0.54,0.019901817699349872,3.64%,7.47%,1.12%,-11.71%,40.87%,61.49,0.16%,0.37%,247,486,283,326,136,73,411,284,61,28,181,32,190,241,177,3156
64,WELL,Welltower Inc.,134,8,20,5,16,8,1,6,18,10,1,15,2,5,9,10,39339.94,69.2,1.89,151.31,14.1,83.07,3.08,0.6,0.72,99.92,2.77,6.44,5.34,2358.39,1.04,Real Estate,REIT - Healthcare Facilities,USA,330.42,79.3,0.19%,1887323,5.25,6.53,62.28,-3.60%,62.90%,6.30%,1.10%,2.00%,,,0.72,39.60%,12.50%,3.40%,5/2/2023 4:30:00 PM,483.52,472.18,0.06%,0.00%,0.96%,5.55,0.69%,19.25%,-8.84%,20.98%,2.27%,2.13%,2.0,0.8,0.02219419924337957,3.01%,7.96%,11.11%,-12.56%,40.35%,62.04,0.23%,-0.04%,194,494,124,383,198,20,134,432,231,25,356,51,113,224,245,3224
65,SO,The Southern Company,135,4,12,8,18,4,10,4,15,16,19,7,7,3,6,2,81398.69,18.21,2.62,3000.0,45.5,11.61,3.82,2.5,1.93,63.5,1.39,1.23,9.67,4409.79,0.51,Utilities,Utilities - Regulated Electric,USA,23.73,73.35,-1.74%,4820389,3.25,2.8,77.3,41.60%,7.30%,4.90%,11.10%,5.20%,0.7,0.5,1.71,83.30%,17.90%,11.50%,4/27/2023 8:30:00 AM,1091.0,1086.79,0.10%,-14.10%,2.53%,3.42,-2.12%,15.62%,-0.85%,2.72%,1.50%,1.39%,2.6,1.09,0.016359918200409,-0.43%,4.42%,4.35%,-8.96%,24.64%,52.46,-1.11%,-0.64%,97,298,194,452,91,231,87,362,390,467,176,172,66,128,45,3256
66,AJG,Arthur J. Gallagher & Co.,135,7,15,12,9,7,9,14,14,9,10,4,1,3,16,5,46441.45,22.09,4.74,30.87,18.6,12.17,1.01,2.9,0.7,87.2,1.03,9.47,12.08,973.65,0.7,Financial,Insurance Brokers,USA,40.59,218.62,0.83%,819905,3.83,5.26,29.96,12.80%,10.60%,6.50%,12.80%,9.20%,1.1,1.1,0.61,44.90%,18.80%,13.20%,4/27/2023 4:30:00 PM,212.8,208.85,0.30%,-21.88%,1.92%,2.21,2.24%,15.93%,38.56%,15.95%,1.12%,1.56%,1.9,0.84,0.014500045741469215,4.42%,11.15%,15.56%,0.24%,47.48%,76.98,0.40%,0.43%,166,360,300,207,165,219,333,343,225,243,94,20,53,401,103,3232
