filing_date,fund,ticker,value_usd,weight
2021-02-16,Pershing Square,A,1449856,0.144942
2021-02-16,Pershing Square,SBUX,1077293,0.107697
2021-02-16,Third Point,PCG,1058293,0.116495
2021-02-16,Third Point,DIS,869664,0.095731
2021-02-16,Third Point,DHR,666420,0.073358
2021-02-16,Third Point,UPST,520444,0.057290
2021-02-16,Third Point,CHTR,496162,0.054617
2021-02-16,Third Point,AMZN,472255,0.051985
2021-02-16,Third Point,GOOGL,455686,0.050161
2021-02-16,Third Point,BURL,436788,0.048081
2021-02-16,Third Point,INTU,379850,0.041813
2021-02-16,Third Point,V,339032,0.037320
2021-02-16,Third Point,BABA,325822,0.035866
2021-02-16,Third Point,IQV,324369,0.035706
2021-02-16,Third Point,AVTR,309650,0.034086
2021-02-16,Third Point,FIS,302218,0.033268
2021-02-16,Third Point,META,300476,0.033076
2021-02-16,Third Point,TDG,300142,0.033039
2021-02-16,Third Point,JD,298860,0.032898
2021-02-16,Third Point,SPGI,295857,0.032567
2021-02-16,Third Point,MSFT,289146,0.031829
2021-02-16,Tiger Global,JD,4540067,0.148534
2021-02-16,Tiger Global,MSFT,2644959,0.086533
2021-02-16,Tiger Global,PDD,2496808,0.081686
2021-02-16,Tiger Global,AMZN,1996808,0.065328
2021-02-16,Tiger Global,SE,1836535,0.060085
2021-02-16,Tiger Global,META,1728229,0.056541
2021-02-16,Tiger Global,CRWD,1596487,0.052231
2021-02-16,Tiger Global,CVNA,1440332,0.047122
2021-02-16,Tiger Global,UBER,1411751,0.046187
2021-02-16,Tiger Global,RNG,1260594,0.041242
2021-02-16,Tiger Global,PTON,1192179,0.039004
2021-02-16,Tiger Global,TDG,1087471,0.035578
2021-02-16,Tiger Global,BABA,1042179,0.034096
2021-02-16,Tiger Global,WDAY,988978,0.032356
2021-02-16,Tiger Global,NOW,904356,0.029587
2021-02-16,Tiger Global,NFLX,571168,0.018686
2021-02-16,Lone Pine Capital,SHOP,2032179,0.096561
2021-02-16,Lone Pine Capital,MSFT,1404025,0.066714
2021-02-16,Lone Pine Capital,GPN,1363828,0.064804
2021-02-16,Lone Pine Capital,NFLX,1325935,0.063003
2021-02-16,Lone Pine Capital,UNH,1115169,0.052989
2021-02-16,Lone Pine Capital,ADBE,1010611,0.048020
2021-02-16,Lone Pine Capital,MELI,1000292,0.047530
2021-02-16,Lone Pine Capital,SNAP,976895,0.046418
2021-02-16,Lone Pine Capital,META,976696,0.046409
2021-02-16,Lone Pine Capital,MA,970662,0.046122
2021-02-16,Lone Pine Capital,XYZ,913963,0.043428
2021-02-16,Lone Pine Capital,DOCU,901665,0.042844
2021-02-16,Lone Pine Capital,DXCM,838454,0.039840
2021-02-16,Lone Pine Capital,AMZN,837441,0.039792
2021-02-16,Lone Pine Capital,MTCH,796330,0.037839
2021-02-16,Lone Pine Capital,DDOG,697950,0.033164
2021-02-16,Lone Pine Capital,ADSK,675559,0.032100
2021-02-16,Duquesne Family Office,MSFT,586760,0.196811
2021-02-16,Duquesne Family Office,TMUS,315358,0.105778
2021-02-16,Duquesne Family Office,AMZN,269521,0.090403
2021-02-16,Duquesne Family Office,SBUX,211510,0.070945
2021-02-16,Duquesne Family Office,FCX,163520,0.054848
2021-02-16,Duquesne Family Office,PANW,163145,0.054722
2021-02-16,Duquesne Family Office,SE,152216,0.051056
2021-02-16,Duquesne Family Office,PENN,131067,0.043963
2021-02-16,Duquesne Family Office,DIS,123988,0.041588
2021-02-16,Duquesne Family Office,CVNA,116412,0.039047
2021-02-16,Duquesne Family Office,MELI,106003,0.035556
2021-02-16,Duquesne Family Office,NEE,60162,0.020180
2021-02-16,Duquesne Family Office,NET,60097,0.020158
2021-02-16,Duquesne Family Office,TECK,59448,0.019940
2021-02-16,Duquesne Family Office,CMI,49808,0.016707
2021-02-16,Scion Asset Management,C,33272,0.155145
2021-02-16,Scion Asset Management,PFE,31079,0.144919
2021-02-16,Scion Asset Management,KHC,20439,0.095305
2021-02-16,Scion Asset Management,DNOW,10770,0.050220
2021-02-16,Scion Asset Management,WDC,8309,0.038744
2021-02-16,Scion Asset Management,ALL,8245,0.038446
2021-02-16,Scion Asset Management,WFC,7545,0.035182
2021-02-16,Scion Asset Management,GEO,7488,0.034916
2021-02-16,Scion Asset Management,DBI,6885,0.032104
2021-02-16,Scion Asset Management,TAP,6779,0.031610
2021-02-16,Scion Asset Management,CXW,6550,0.030542
2021-05-14,Baupost Group,INTC,1491541,0.139072
2021-05-14,Baupost Group,EBAY,1122188,0.104633
2021-05-14,Baupost Group,QRVO,954510,0.088999
2021-05-14,Baupost Group,VSAT,783010,0.073008
2021-05-14,Baupost Group,GOOG,601827,0.056115
2021-05-14,Baupost Group,MU,478400,0.044606
2021-05-14,Baupost Group,META,382005,0.035618
2021-05-14,Baupost Group,PCG,359001,0.033473
2021-05-14,Baupost Group,IFF,293181,0.027336
2021-05-14,Baupost Group,NXST,292797,0.027300
2021-05-14,Baupost Group,FOXA,274827,0.025625
2021-05-14,Baupost Group,SSNC,265988,0.024801
2021-05-14,Baupost Group,FOX,198413,0.018500
2021-05-14,Third Point,UPST,1688860,0.163369
2021-05-14,Third Point,PCG,971172,0.093945
2021-05-14,Third Point,DIS,774984,0.074967
2021-05-14,Third Point,DHR,652732,0.063141
2021-05-14,Third Point,INTU,459672,0.044466
2021-05-14,Third Point,CSGP,452040,0.043727
2021-05-14,Third Point,BURL,448200,0.043356
2021-05-14,Third Point,GOOGL,433129,0.041898
2021-05-14,Third Point,CHTR,401063,0.038796
2021-05-14,Third Point,MSFT,377232,0.036491
2021-05-14,Third Point,UBER,367942,0.035592
2021-05-14,Third Point,SPGI,352870,0.034134
2021-05-14,Third Point,AMZN,352725,0.034120
2021-05-14,Third Point,IQV,349661,0.033824
2021-05-14,Third Point,AVTR,318230,0.030784
2021-05-14,Third Point,V,317595,0.030722
2021-05-14,Third Point,META,294530,0.028491
2021-05-14,Third Point,TDG,285141,0.027583
2021-05-17,Berkshire Hathaway,AAPL,108363609,0.419817
2021-05-17,Berkshire Hathaway,BAC,39080793,0.151405
2021-05-17,Berkshire Hathaway,AXP,21443817,0.083077
2021-05-17,Berkshire Hathaway,KO,21083999,0.081683
2021-05-17,Berkshire Hathaway,KHC,13025393,0.050462
2021-05-17,Berkshire Hathaway,VZ,9235649,0.035780
2021-05-17,Berkshire Hathaway,MCO,7366643,0.028539
2021-05-17,Berkshire Hathaway,USB,7172993,0.027789
2021-05-17,Berkshire Hathaway,DVA,3890020,0.015071
2021-05-17,Berkshire Hathaway,GM,3849820,0.014915
2021-05-17,Berkshire Hathaway,BNY,3421785,0.013256
2021-05-17,Berkshire Hathaway,CHTR,3216810,0.012462
2021-05-17,Berkshire Hathaway,VRSN,2547231,0.009868
2021-05-17,Berkshire Hathaway,CVX,2480617,0.009610
2021-05-17,Berkshire Hathaway,ABBV,2474794,0.009588
2021-05-17,Berkshire Hathaway,V,2114645,0.008192
2021-05-17,Berkshire Hathaway,BMY,1959064,0.007590
2021-05-17,Berkshire Hathaway,KR,1837660,0.007119
2021-05-17,Berkshire Hathaway,AMZN,1650073,0.006393
2021-05-17,Pershing Square,LOW,2274232,0.217403
2021-05-17,Pershing Square,HLT,1557285,0.148867
2021-05-17,Pershing Square,QSR,1555232,0.148671
2021-05-17,Pershing Square,CMG,1543204,0.147521
2021-05-17,Pershing Square,A,1500829,0.143470
2021-05-17,Pershing Square,DPZ,748712,0.071572
2021-05-17,Tiger Global,JD,4355675,0.135315
2021-05-17,Tiger Global,MSFT,3235409,0.100513
2021-05-17,Tiger Global,RBLX,2621003,0.081425
2021-05-17,Tiger Global,SE,2121913,0.065920
2021-05-17,Tiger Global,AMZN,1896965,0.058932
2021-05-17,Tiger Global,PDD,1881424,0.058449
2021-05-17,Tiger Global,META,1637627,0.050875
2021-05-17,Tiger Global,CVNA,1577787,0.049016
2021-05-17,Tiger Global,CRWD,1375578,0.042734
2021-05-17,Tiger Global,UBER,1134992,0.035260
2021-05-17,Tiger Global,NOW,1078237,0.033497
2021-05-17,Tiger Global,DOCU,1042820,0.032397
2021-05-17,Tiger Global,TDG,1033119,0.032095
2021-05-17,Tiger Global,WDAY,1025382,0.031855
2021-05-17,Tiger Global,BABA,1015311,0.031542
2021-05-17,Tiger Global,RNG,990859,0.030782
2021-05-17,Tiger Global,PTON,883528,0.027448
2021-05-17,Tiger Global,ZM,787226,0.024456
2021-05-17,Duquesne Family Office,MSFT,501896,0.181085
2021-05-17,Duquesne Family Office,SBUX,246828,0.089056
2021-05-17,Duquesne Family Office,AMZN,234061,0.084450
2021-05-17,Duquesne Family Office,FCX,201676,0.072765
2021-05-17,Duquesne Family Office,TMUS,198978,0.071792
2021-05-17,Duquesne Family Office,C,154587,0.055775
2021-05-17,Duquesne Family Office,PLTR,139367,0.050284
2021-05-17,Duquesne Family Office,PANW,134326,0.048465
2021-05-17,Duquesne Family Office,SE,130161,0.046962
2021-05-17,Duquesne Family Office,PENN,94388,0.034055
2021-05-17,Duquesne Family Office,TECK,87289,0.031494
2021-05-17,Duquesne Family Office,CMI,84139,0.030357
2021-05-17,Duquesne Family Office,ON,76614,0.027642
2021-05-17,Duquesne Family Office,EXPE,76265,0.027517
2021-05-17,Duquesne Family Office,BKNG,69672,0.025138
2021-05-17,Duquesne Family Office,INTU,67233,0.024258
2021-05-17,Duquesne Family Office,GOOGL,64262,0.023186
2021-05-17,Duquesne Family Office,MELI,63686,0.022978
2021-05-17,Scion Asset Management,TSLA,534411,0.403435
2021-05-17,Scion Asset Management,TLT,171534,0.129494
2021-05-17,Scion Asset Management,GOOG,165490,0.124931
2021-05-17,Scion Asset Management,META,161992,0.122290
2021-05-17,Scion Asset Management,TBT,61655,0.046544
2021-05-17,Scion Asset Management,KHC,46992,0.035475
2021-05-17,Scion Asset Management,IWO,42374,0.031989
2021-05-17,Scion Asset Management,CVS,38367,0.028964
2021-05-17,Scion Asset Management,NTAP,21801,0.016458
2021-05-17,Scion Asset Management,CXW,9955,0.007515
2021-05-17,Scion Asset Management,IMKTA,9248,0.006981
2021-05-17,Scion Asset Management,LUMN,8678,0.006551
2021-05-17,Scion Asset Management,SXC,7711,0.005821
2021-05-17,Scion Asset Management,DNOW,7063,0.005332
2021-05-17,Scion Asset Management,OXY,5990,0.004522
2021-05-17,Scion Asset Management,HP,5392,0.004071
2021-05-17,Scion Asset Management,PDS,4813,0.003633
2021-05-18,Lone Pine Capital,SHOP,1894870,0.084988
2021-05-18,Lone Pine Capital,MSFT,1844805,0.082742
2021-05-18,Lone Pine Capital,META,1667735,0.074800
2021-05-18,Lone Pine Capital,AMZN,1490554,0.066854
2021-05-18,Lone Pine Capital,SNAP,1255774,0.056323
2021-05-18,Lone Pine Capital,ADBE,1246613,0.055912
2021-05-18,Lone Pine Capital,UNH,1170746,0.052510
2021-05-18,Lone Pine Capital,MELI,1052804,0.047220
2021-05-18,Lone Pine Capital,NFLX,953657,0.042773
2021-05-18,Lone Pine Capital,DASH,881659,0.039544
2021-05-18,Lone Pine Capital,GPN,855767,0.038382
2021-05-18,Lone Pine Capital,DXCM,852886,0.038253
2021-05-18,Lone Pine Capital,MTCH,852400,0.038231
2021-05-18,Lone Pine Capital,NOW,739525,0.033169
2021-05-18,Lone Pine Capital,FTCHQ,725384,0.032535
2021-05-18,Lone Pine Capital,MA,723399,0.032446
2021-05-18,Lone Pine Capital,XYZ,714105,0.032029
2021-05-18,Lone Pine Capital,IBN,691788,0.031028
2021-08-13,Baupost Group,INTC,1220761,0.111905
2021-08-13,Baupost Group,EBAY,1045471,0.095836
2021-08-13,Baupost Group,QRVO,1043688,0.095673
2021-08-13,Baupost Group,VSAT,811842,0.074420
2021-08-13,Baupost Group,GOOG,729164,0.066841
2021-08-13,Baupost Group,MU,608747,0.055803
2021-08-13,Baupost Group,META,537907,0.049309
2021-08-13,Baupost Group,IFF,313740,0.028760
2021-08-13,Baupost Group,PCG,311788,0.028581
2021-08-13,Baupost Group,NXST,302562,0.027735
2021-08-13,Baupost Group,SSNC,239015,0.021910
2021-08-16,Berkshire Hathaway,AAPL,121502087,0.431440
2021-08-16,Berkshire Hathaway,BAC,41646448,0.147882
2021-08-16,Berkshire Hathaway,AXP,25050635,0.088952
2021-08-16,Berkshire Hathaway,KO,21644001,0.076855
2021-08-16,Berkshire Hathaway,KHC,13279388,0.047154
2021-08-16,Berkshire Hathaway,MCO,8939587,0.031743
2021-08-16,Berkshire Hathaway,VZ,8898941,0.031599
2021-08-16,Berkshire Hathaway,USB,7342802,0.026073
2021-08-16,Berkshire Hathaway,DVA,4346990,0.015436
2021-08-16,Berkshire Hathaway,CHTR,3761251,0.013356
2021-08-16,Berkshire Hathaway,BNY,3706871,0.013163
2021-08-16,Berkshire Hathaway,GM,3550200,0.012606
2021-08-16,Berkshire Hathaway,VRSN,2917987,0.010361
2021-08-16,Berkshire Hathaway,CVX,2421999,0.008600
2021-08-16,Berkshire Hathaway,KR,2367094,0.008405
2021-08-16,Berkshire Hathaway,V,2335268,0.008292
2021-08-16,Berkshire Hathaway,ABBV,2312258,0.008211
2021-08-16,Berkshire Hathaway,AMZN,1834637,0.006515
2021-08-16,Berkshire Hathaway,BMY,1756983,0.006239
2021-08-16,Pershing Square,LOW,1966957,0.183660
2021-08-16,Pershing Square,A,1728762,0.161419
2021-08-16,Pershing Square,CMG,1683880,0.157228
2021-08-16,Pershing Square,HLT,1539117,0.143711
2021-08-16,Pershing Square,QSR,1527029,0.142583
2021-08-16,Pershing Square,DPZ,951252,0.088821
2021-08-16,Third Point,UPST,1671315,0.138378
2021-08-16,Third Point,S,1077905,0.089246
2021-08-16,Third Point,PCG,833282,0.068992
2021-08-16,Third Point,INTC,785960,0.065074
2021-08-16,Third Point,DHR,768851,0.063658
2021-08-16,Third Point,DIS,729446,0.060395
2021-08-16,Third Point,SOFI,553970,0.045867
2021-08-16,Third Point,INTU,539187,0.044643
2021-08-16,Third Point,AMZN,498823,0.041301
2021-08-16,Third Point,GOOGL,488358,0.040434
2021-08-16,Third Point,BURL,476545,0.039456
2021-08-16,Third Point,CSGP,469672,0.038887
2021-08-16,Third Point,MSFT,433440,0.035887
2021-08-16,Third Point,UBER,418502,0.034650
2021-08-16,Third Point,SPGI,410450,0.033984
2021-08-16,Third Point,AVTR,372855,0.030871
2021-08-16,Third Point,V,350730,0.029039
2021-08-16,Third Point,EL,348298,0.028838
2021-08-16,Third Point,META,347710,0.028789
2021-08-16,Tiger Global,JD,4117777,0.109162
2021-08-16,Tiger Global,MSFT,3557387,0.094306
2021-08-16,Tiger Global,SE,2786778,0.073877
2021-08-16,Tiger Global,RBLX,2464759,0.065340
2021-08-16,Tiger Global,DOCU,2035270,0.053955
2021-08-16,Tiger Global,AMZN,1953564,0.051789
2021-08-16,Tiger Global,DASH,1946246,0.051595
2021-08-16,Tiger Global,CVNA,1918098,0.050848
2021-08-16,Tiger Global,CRWD,1894123,0.050213
2021-08-16,Tiger Global,PDD,1785020,0.047321
2021-08-16,Tiger Global,META,1757026,0.046578
2021-08-16,Tiger Global,ZM,1657678,0.043945
2021-08-16,Tiger Global,SHOP,1274413,0.033784
2021-08-16,Tiger Global,NOW,1212439,0.032142
2021-08-16,Tiger Global,RNG,1144885,0.030351
2021-08-16,Tiger Global,TDG,1137447,0.030154
2021-08-16,Tiger Global,PTON,1094621,0.029018
2021-08-16,Tiger Global,UBER,1039882,0.027567
2021-08-16,Tiger Global,SNOW,1012962,0.026853
2021-08-16,Lone Pine Capital,SHOP,2385123,0.092380
2021-08-16,Lone Pine Capital,META,1733581,0.067145
2021-08-16,Lone Pine Capital,AMZN,1667587,0.064589
2021-08-16,Lone Pine Capital,SNAP,1563287,0.060549
2021-08-16,Lone Pine Capital,MSFT,1429125,0.055353
2021-08-16,Lone Pine Capital,ADBE,1415464,0.054824
2021-08-16,Lone Pine Capital,XYZ,1393383,0.053968
2021-08-16,Lone Pine Capital,NOW,1356728,0.052549
2021-08-16,Lone Pine Capital,DASH,1330370,0.051528
2021-08-16,Lone Pine Capital,MTCH,1249123,0.048381
2021-08-16,Lone Pine Capital,UNH,1203719,0.046622
2021-08-16,Lone Pine Capital,GPN,1039402,0.040258
2021-08-16,Lone Pine Capital,FTCHQ,950136,0.036801
2021-08-16,Lone Pine Capital,MRNA,937781,0.036322
2021-08-16,Lone Pine Capital,WDAY,818249,0.031692
2021-08-16,Lone Pine Capital,DXCM,797759,0.030899
2021-08-16,Lone Pine Capital,IBN,737965,0.028583
2021-08-16,Lone Pine Capital,RH,693140,0.026847
2021-08-16,Duquesne Family Office,MSFT,408522,0.142849
2021-08-16,Duquesne Family Office,AMZN,324768,0.113562
2021-08-16,Duquesne Family Office,SBUX,257861,0.090167
2021-08-16,Duquesne Family Office,GOOGL,222225,0.077706
2021-08-16,Duquesne Family Office,FCX,202958,0.070969
2021-08-16,Duquesne Family Office,TMUS,186720,0.065291
2021-08-16,Duquesne Family Office,PANW,152507,0.053327
2021-08-16,Duquesne Family Office,CVNA,109230,0.038195
2021-08-16,Duquesne Family Office,PLTR,105801,0.036996
2021-08-16,Duquesne Family Office,META,94747,0.033130
2021-08-16,Duquesne Family Office,NFLX,90966,0.031808
2021-08-16,Duquesne Family Office,ABNB,86039,0.030085
2021-08-16,Duquesne Family Office,INTU,86032,0.030083
2021-08-16,Duquesne Family Office,TECK,85980,0.030065
2021-08-16,Duquesne Family Office,EXPE,82897,0.028987
2021-08-16,Duquesne Family Office,CMI,79171,0.027684
2021-08-16,Duquesne Family Office,PENN,68864,0.024080
2021-08-16,Duquesne Family Office,BKNG,65433,0.022880
2021-08-16,Scion Asset Management,TSLA,731017,0.351292
2021-08-16,Scion Asset Management,META,327265,0.157268
2021-08-16,Scion Asset Management,TLT,280472,0.134782
2021-08-16,Scion Asset Management,GOOG,230331,0.110686
2021-08-16,Scion Asset Management,MCK,130502,0.062713
2021-08-16,Scion Asset Management,CVS,60519,0.029083
2021-08-16,Scion Asset Management,KHC,58103,0.027922
2021-08-16,Scion Asset Management,WMT,53390,0.025657
2021-08-16,Scion Asset Management,CAH,48966,0.023531
2021-08-16,Scion Asset Management,ARKK,30799,0.014801
2021-08-16,Scion Asset Management,OVV,18882,0.009074
2021-08-16,Scion Asset Management,GEO,17800,0.008554
2021-08-16,Scion Asset Management,CXW,13611,0.006541
2021-08-16,Scion Asset Management,SXC,11173,0.005369
2021-08-16,Scion Asset Management,TBT,9718,0.004670
2021-11-12,Baupost Group,INTC,1052011,0.109451
2021-11-12,Baupost Group,VSAT,897033,0.093327
2021-11-12,Baupost Group,QRVO,850072,0.088441
2021-11-12,Baupost Group,GOOG,775419,0.080674
2021-11-12,Baupost Group,META,525036,0.054625
2021-11-12,Baupost Group,MU,508459,0.052900
2021-11-12,Baupost Group,EBAY,416812,0.043365
2021-11-12,Baupost Group,NXST,310910,0.032347
2021-11-12,Baupost Group,DBX,271381,0.028234
2021-11-12,Baupost Group,SSNC,264892,0.027559
2021-11-12,Baupost Group,IFF,166145,0.017286
2021-11-15,Berkshire Hathaway,AAPL,125529681,0.443284
2021-11-15,Berkshire Hathaway,BAC,42878771,0.151418
2021-11-15,Berkshire Hathaway,AXP,25399340,0.089693
2021-11-15,Berkshire Hathaway,KO,20988000,0.074115
2021-11-15,Berkshire Hathaway,KHC,11989874,0.042340
2021-11-15,Berkshire Hathaway,MCO,8760485,0.030936
2021-11-15,Berkshire Hathaway,VZ,8578115,0.030292
2021-11-15,Berkshire Hathaway,USB,7514279,0.026535
2021-11-15,Berkshire Hathaway,DVA,4196471,0.014819
2021-11-15,Berkshire Hathaway,BNY,3751012,0.013246
2021-11-15,Berkshire Hathaway,GM,3162600,0.011168
2021-11-15,Berkshire Hathaway,CHTR,3056207,0.010792
2021-11-15,Berkshire Hathaway,CVX,2911972,0.010283
2021-11-15,Berkshire Hathaway,VRSN,2627329,0.009278
2021-11-15,Berkshire Hathaway,KR,2498086,0.008822
2021-11-15,Berkshire Hathaway,V,2130038,0.007522
2021-11-15,Berkshire Hathaway,SNOW,1852497,0.006542
2021-11-15,Berkshire Hathaway,AMZN,1751912,0.006187
2021-11-15,Berkshire Hathaway,ABBV,1553165,0.005485
2021-11-15,Pershing Square,LOW,2076571,0.219430
2021-11-15,Pershing Square,CMG,2026035,0.214090
2021-11-15,Pershing Square,HLT,1702284,0.179879
2021-11-15,Pershing Square,QSR,1464720,0.154776
2021-11-15,Pershing Square,DPZ,997897,0.105447
2021-11-15,Third Point,UPST,3923856,0.277334
2021-11-15,Third Point,S,1396008,0.098668
2021-11-15,Third Point,DHR,872221,0.061648
2021-11-15,Third Point,PCG,786578,0.055595
2021-11-15,Third Point,DIS,702056,0.049621
2021-11-15,Third Point,AMZN,607732,0.042954
2021-11-15,Third Point,INTU,593461,0.041945
2021-11-15,Third Point,GOOGL,566786,0.040060
2021-11-15,Third Point,CSGP,489494,0.034597
2021-11-15,Third Point,INTC,479520,0.033892
2021-11-15,Third Point,MSFT,451072,0.031881
2021-11-15,Third Point,BURL,448041,0.031667
2021-11-15,Third Point,AVTR,441720,0.031220
2021-11-15,Third Point,SPGI,424890,0.030031
2021-11-15,Third Point,DELL,349574,0.024708
2021-11-15,Third Point,META,339390,0.023988
2021-11-15,Third Point,V,311850,0.022041
2021-11-15,Third Point,EL,299930,0.021199
2021-11-15,Tiger Global,MSFT,3702098,0.104132
2021-11-15,Tiger Global,JD,3694290,0.103912
2021-11-15,Tiger Global,SE,3319222,0.093362
2021-11-15,Tiger Global,DASH,2275303,0.063999
2021-11-15,Tiger Global,DOCU,1881350,0.052918
2021-11-15,Tiger Global,AMZN,1865476,0.052472
2021-11-15,Tiger Global,CVNA,1853861,0.052145
2021-11-15,Tiger Global,CRWD,1852444,0.052105
2021-11-15,Tiger Global,META,1714984,0.048239
2021-11-15,Tiger Global,SNOW,1564094,0.043994
2021-11-15,Tiger Global,NOW,1372877,0.038616
2021-11-15,Tiger Global,RBLX,1316899,0.037041
2021-11-15,Tiger Global,PDD,1274191,0.035840
2021-11-15,Tiger Global,ZM,1245965,0.035046
2021-11-15,Tiger Global,SHOP,1195595,0.033629
2021-11-15,Tiger Global,TDG,1097523,0.030871
2021-11-15,Tiger Global,WDAY,1054223,0.029653
2021-11-15,Tiger Global,UBER,929309,0.026139
2021-11-15,Lone Pine Capital,SHOP,1938948,0.079177
2021-11-15,Lone Pine Capital,SNAP,1672318,0.068289
2021-11-15,Lone Pine Capital,DASH,1536643,0.062749
2021-11-15,Lone Pine Capital,BBWI,1531646,0.062545
2021-11-15,Lone Pine Capital,NOW,1365224,0.055749
2021-11-15,Lone Pine Capital,MSFT,1323466,0.054044
2021-11-15,Lone Pine Capital,XYZ,1290546,0.052700
2021-11-15,Lone Pine Capital,MRNA,1276272,0.052117
2021-11-15,Lone Pine Capital,WDAY,1242920,0.050755
2021-11-15,Lone Pine Capital,MTCH,1220419,0.049836
2021-11-15,Lone Pine Capital,AMZN,1186267,0.048441
2021-11-15,Lone Pine Capital,UNH,1174561,0.047963
2021-11-15,Lone Pine Capital,ADBE,1125640,0.045966
2021-11-15,Lone Pine Capital,META,1043599,0.042616
2021-11-15,Lone Pine Capital,RH,860727,0.035148
2021-11-15,Lone Pine Capital,FTCHQ,859984,0.035118
2021-11-15,Lone Pine Capital,DXCM,788149,0.032184
2021-11-15,Lone Pine Capital,IBN,750087,0.030630
2021-11-15,Duquesne Family Office,CPNG,431845,0.160996
2021-11-15,Duquesne Family Office,AMZN,320508,0.119489
2021-11-15,Duquesne Family Office,GOOGL,312786,0.116610
2021-11-15,Duquesne Family Office,SBUX,232458,0.086663
2021-11-15,Duquesne Family Office,MSFT,219246,0.081737
2021-11-15,Duquesne Family Office,PANW,191138,0.071258
2021-11-15,Duquesne Family Office,FCX,157341,0.058658
2021-11-15,Duquesne Family Office,EXPE,149851,0.055866
2021-11-15,Duquesne Family Office,TMUS,109259,0.040733
2021-11-15,Duquesne Family Office,BKNG,103332,0.038523
2021-11-15,Duquesne Family Office,ABNB,84102,0.031354
2021-11-15,Duquesne Family Office,INTU,47018,0.017529
2021-11-15,Duquesne Family Office,CVNA,41382,0.015428
2021-11-15,Duquesne Family Office,PLTR,39256,0.014635
2021-11-15,Duquesne Family Office,LYV,38981,0.014532
2021-11-15,Duquesne Family Office,META,35936,0.013397
2021-11-15,Duquesne Family Office,KBR,34104,0.012714
2021-11-15,Duquesne Family Office,MRNA,33087,0.012335
2021-11-15,Duquesne Family Office,ZM,30776,0.011474
2021-11-15,Scion Asset Management,CVS,16972,0.406817
2021-11-15,Scion Asset Management,LMT,10353,0.248160
2021-11-15,Scion Asset Management,GEO,8656,0.207483
2021-11-15,Scion Asset Management,CXW,3668,0.087922
2021-11-15,Scion Asset Management,DNOW,1148,0.027517
2022-02-11,Baupost Group,QRVO,929855,0.103266
2022-02-11,Baupost Group,INTC,928903,0.103161
2022-02-11,Baupost Group,VSAT,725510,0.080573
2022-02-11,Baupost Group,GOOG,660404,0.073342
2022-02-11,Baupost Group,META,331137,0.036775
2022-02-11,Baupost Group,FISV,316560,0.035156
2022-02-11,Baupost Group,SSNC,312909,0.034751
2022-02-11,Baupost Group,MU,302776,0.033625
2022-02-11,Baupost Group,NXST,258492,0.028707
2022-02-11,Baupost Group,DBX,198652,0.022062
2022-02-14,Berkshire Hathaway,AAPL,157528660,0.489586
2022-02-14,Berkshire Hathaway,BAC,44939376,0.139668
2022-02-14,Berkshire Hathaway,AXP,24803511,0.077087
2022-02-14,Berkshire Hathaway,KO,23684001,0.073608
2022-02-14,Berkshire Hathaway,KHC,11690290,0.036332
2022-02-14,Berkshire Hathaway,MCO,9635522,0.029946
2022-02-14,Berkshire Hathaway,VZ,8252525,0.025648
2022-02-14,Berkshire Hathaway,USB,7100894,0.022069
2022-02-14,Berkshire Hathaway,CVX,4488055,0.013948
2022-02-14,Berkshire Hathaway,BNY,4202522,0.013061
2022-02-14,Berkshire Hathaway,DVA,4106232,0.012762
2022-02-14,Berkshire Hathaway,GM,3517800,0.010933
2022-02-14,Berkshire Hathaway,VRSN,3252859,0.010110
2022-02-14,Berkshire Hathaway,KR,2779549,0.008639
2022-02-14,Berkshire Hathaway,CHTR,2496355,0.007758
2022-02-14,Berkshire Hathaway,SNOW,2074971,0.006449
2022-02-14,Berkshire Hathaway,V,1798143,0.005588
2022-02-14,Berkshire Hathaway,AMZN,1778204,0.005527
2022-02-14,Berkshire Hathaway,MA,1432482,0.004452
2022-02-14,Pershing Square,LOW,2645923,0.250116
2022-02-14,Pershing Square,HLT,1964590,0.185710
2022-02-14,Pershing Square,CMG,1948818,0.184219
2022-02-14,Pershing Square,QSR,1452512,0.137304
2022-02-14,Pershing Square,DPZ,1180692,0.111609
2022-02-14,Third Point,S,1348713,0.121137
2022-02-14,Third Point,DHR,954129,0.085697
2022-02-14,Third Point,PCG,934780,0.083959
2022-02-14,Third Point,AMZN,783570,0.070378
2022-02-14,Third Point,INTU,739703,0.066438
2022-02-14,Third Point,GOOGL,614172,0.055163
2022-02-14,Third Point,UPST,605200,0.054357
2022-02-14,Third Point,MSFT,538112,0.048332
2022-02-14,Third Point,SPGI,471930,0.042387
2022-02-14,Third Point,AVTR,455112,0.040877
2022-02-14,Third Point,CSGP,449508,0.040373
2022-02-14,Third Point,BURL,431435,0.038750
2022-02-14,Third Point,RIVN,408269,0.036670
2022-02-14,Third Point,UNH,396691,0.035630
2022-02-14,Third Point,IQV,373836,0.033577
2022-02-14,Third Point,DIS,309780,0.027824
2022-02-14,Third Point,RH,286728,0.025753
2022-02-14,Third Point,DD,267431,0.024020
2022-02-14,Tiger Global,JD,3764803,0.118001
2022-02-14,Tiger Global,MSFT,2852745,0.089414
2022-02-14,Tiger Global,SE,2548088,0.079865
