No.,company_name,EADate,date_status,estimated_eps,previous_eps,Ticker,EATime,EATimeFlag,Ticker.1,Prior Date,Market Cap,Employees,IPO Date,Shares_Outstanding,Price,Price_3M_Ago,Performance (Quarter),Sector,Industry,Country,Purchase date,Sell Date,Sales Growth Past 5 Years,Short Ratio,Total Debt/Equity,Average Volume,QuarterlyPerf
111,Kaspi.kz,11/10/2025,confirmed,4.3,2.53,KSPI,7:00:00,BMO,KSPI,11/10/2025,14051.3,9637,3/19/2019,190784522,73.65,95.83,-23.10%,Technology,Software - Infrastructure,Kazakhstan,11/7/2025,,11.98%,2,0.5,1000000,-23.15
775,Twin Hospitality Group,11/5/2025,confirmed,-0.17,,TWNP,16:10:00,AMC,TWNP,11/5/2025,223,5300,1/28/2025,57325856,3.89,3.74,4.00%,Consumer Cyclical,Restaurants,USA,11/5/2025,,11.98%,2,0.5,1000000,4.01
969,Companhia Siderurgica,11/4/2025,confirmed,0.1,-0.1,SID,16:00:00,AMC,SID,11/4/2025,2232.5,29695,5/15/1995,1361286455,1.64,1.34,22.40%,Basic Materials,Steel,Brazil,11/4/2025,,11.98%,2,0.5,1000000,22.39
13,CERo Therapeutics Hldgs,11/19/2025,confirmed,-4.35,-170.22,CERO,16:11:00,AMC,CERO,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
17,Gulf,11/19/2025,confirmed,,-3.3,GURE,16:00:00,AMC,GURE,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,Basic Materials,Chemicals,China,,,11.98%,2,0.5,1000000,0
21,Windtree Therapeutics,11/19/2025,confirmed,,-211.38,WINT,17:02:00,AMC,WINT,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
31,ZyVersa Therapeutics,11/19/2025,confirmed,,-2.43,ZVSA,16:32:00,AMC,ZVSA,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
36,CN Healthy Food Tech Group Corp. - Common Stock,11/19/2025,confirmed,,0.04,UCFI,16:32:00,AMC,UCFI,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
37,Tokio Marine Holdings,11/19/2025,confirmed,,1.685,TKOMY,3:00:00,BMO,TKOMY,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
38,MS&AD Insurance Group,11/19/2025,confirmed,,0.54,MSADY,8:00:00,BMO,MSADY,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
69,Dynatronics,11/19/2025,confirmed,,-0.09,DYNT,9:36:41,BMO,DYNT,11/19/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
71,Lipella Pharmaceuticals,11/14/2025,confirmed,,-1.29,LIPO,16:50:00,AMC,LIPO,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
74,Selectis Health,11/14/2025,confirmed,,-0.52,GBCS,17:00:00,AMC,GBCS,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
75,Avenue Therapeutics,11/13/2025,confirmed,,-1.92,ATXI,16:15:00,AMC,ATXI,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
77,Petros Pharma,11/13/2025,confirmed,,-13.25,PTPI,16:20:00,AMC,PTPI,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
78,Camber Energy,11/12/2025,confirmed,,-0.15,CEIN,17:01:00,AMC,CEIN,11/12/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
85,Longevity Health Holdings,11/14/2025,confirmed,,-4.13,XAGE,16:37:20,AMC,XAGE,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
86,OMNIQ,11/14/2025,confirmed,,-0.15,OMQS,16:20:10,AMC,OMQS,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
93,Zivo Bioscience,11/14/2025,confirmed,-0.36,-0.67,ZIVO,16:39:00,AMC,ZIVO,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
95,AppTech Payments,11/17/2025,confirmed,,-0.08,APCX,16:04:07,AMC,APCX,11/17/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
96,Liquidmetal Technologies,11/13/2025,confirmed,,0,LQMT,16:11:00,AMC,LQMT,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
97,Escalon Medical,11/14/2025,confirmed,,-0.01,ESMC,16:01:07,AMC,ESMC,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
100,Dundee,11/14/2025,confirmed,,0.07,DDEJF,17:23:00,AMC,DDEJF,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
120,Global Gas,11/14/2025,confirmed,,-0.02,HGAS,8:00:00,BMO,HGAS,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
121,Mobiquity Technologies,11/14/2025,confirmed,,-0.09,MOBQ,16:00:29,AMC,MOBQ,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
122,Capstone Companies,11/14/2025,confirmed,,0,CAPC,16:17:00,AMC,CAPC,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
126,Gold Reserve,11/13/2025,confirmed,,-0.03,GDRZF,0:00:00,BMO,GDRZF,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
129,Micromobility com,11/12/2025,confirmed,,-0.02,MCOM,16:00:00,AMC,MCOM,11/12/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
131,Elite Pharmaceuticals,11/14/2025,confirmed,,-0.01,ELTP,16:17:00,AMC,ELTP,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
132,SECOM Co,11/11/2025,confirmed,,0.09,SOMLY,6:00:00,BMO,SOMLY,11/11/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
134,ProSiebenSat 1 Media,11/12/2025,confirmed,,0.04,PBSFY,1:00:00,BMO,PBSFY,11/12/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
153,Enlightify,11/17/2025,confirmed,,-0.12,ENFY,16:02:39,AMC,ENFY,11/17/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
155,Advent Technologies Hldgs,11/17/2025,confirmed,,-3.65,ADN,16:35:32,AMC,ADN,11/17/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
187,Nova Lifestyle,11/14/2025,confirmed,,-0.72,NVFY,16:45:00,AMC,NVFY,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
209,Cypherpunk Technologies,11/12/2025,confirmed,-0.24,-0.44,CYPH,8:00:00,BMO,CYPH,11/12/2025,NaN,NaN,,NaN,NaN,NaN,NaN,Financial,Asset Management,USA,,,11.98%,2,0.5,1000000,0
224,NusaTrip,11/14/2025,confirmed,,-0.01,NUTR,16:03:34,AMC,NUTR,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
233,MEG Energy,11/10/2025,confirmed,,0.45,MEGEF,17:09:00,AMC,MEGEF,11/10/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
242,Tectonic Finl,11/14/2025,confirmed,,0.58,TECTP,13:02:39,BMO,TECTP,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
251,Thunder Power Holdings,11/17/2025,confirmed,,-0.02,AIEV,16:15:00,AMC,AIEV,11/17/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
252,ConnectM Technology,11/17/2025,confirmed,,-0.47,CNTM,13:29:04,BMO,CNTM,11/17/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
288,AmeraMex Intl,11/17/2025,confirmed,,-0.08,AMMX,9:50:00,BMO,AMMX,11/17/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
353,Jones Soda,11/14/2025,confirmed,,-0.02,JSDA,16:03:22,AMC,JSDA,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
362,Brainstorm Cell,11/14/2025,confirmed,-0.37,-0.51,BCLI,16:30:00,AMC,BCLI,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
364,Biotricity,11/14/2025,confirmed,,-0.073,BTCY,8:15:00,BMO,BTCY,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
368,SpringBig Holdings,11/14/2025,confirmed,-0.02,-0.01,SBIG,9:00:00,BMO,SBIG,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
369,PetVivo Hldgs,11/14/2025,confirmed,,-0.11,PETV,16:00:00,AMC,PETV,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
379,Golden Minerals,11/14/2025,confirmed,,-0.07,AUMN,8:06:39,BMO,AUMN,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
381,Nidec,11/14/2025,confirmed,,0.03,NJDCY,2:00:00,BMO,NJDCY,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
384,Toray Industries,11/14/2025,confirmed,,0.24,TRYIY,7:00:00,BMO,TRYIY,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
430,Orkla,11/14/2025,confirmed,,0.17,ORKLY,8:00:00,BMO,ORKLY,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
432,Zoomcar Holdings,11/14/2025,confirmed,,-88.6,ZCAR,7:00:00,BMO,ZCAR,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
435,George Weston,11/14/2025,confirmed,,0.87,WNGRF,7:00:00,BMO,WNGRF,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
445,Mobile Global Esports,11/14/2025,confirmed,,-0.03,MGAM,6:12:00,BMO,MGAM,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
477,Aspira Womens Health,11/14/2025,confirmed,,-0.23,AWH,7:00:00,BMO,AWH,11/14/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
508,Evofem Biosciences,11/13/2025,confirmed,,-0.02,EVFM,16:05:00,AMC,EVFM,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
528,Provectus,11/13/2025,confirmed,,0,PVCT,14:37:00,BMO,PVCT,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
583,Freehold Royalties,11/13/2025,confirmed,,0.12,FRHLF,16:00:00,AMC,FRHLF,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
642,Vaxart,11/13/2025,confirmed,-0.07,-0.06,VXRT,16:05:00,AMC,VXRT,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
664,CV Sciences,11/13/2025,confirmed,,0,CVSI,16:00:00,AMC,CVSI,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
670,Deutsche Telekom,11/13/2025,confirmed,,0.52,DTEGY,8:00:00,BMO,DTEGY,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
671,Rakuten Group,11/13/2025,confirmed,,-0.23,RKUNY,1:00:00,BMO,RKUNY,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
673,SMC,11/13/2025,confirmed,,0.15,SMCAY,9:00:00,BMO,SMCAY,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
674,KBC Group,11/13/2025,confirmed,,1.18,KBCSY,1:00:00,BMO,KBCSY,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
678,Tencent Holdings,11/13/2025,confirmed,,0.885,TCEHY,6:00:00,BMO,TCEHY,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
680,"Sound Point Meridian Capital, Inc. Common Stock",11/13/2025,confirmed,0.57,0.86,SPMC,7:00:00,BMO,SPMC,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,Financial,Asset Management,USA,,,11.98%,2,0.5,1000000,0
688,Galera Therapeutics,11/13/2025,confirmed,,-0.1,GRTX,7:16:00,BMO,GRTX,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
690,Siemens,11/13/2025,confirmed,,1.41,SIEGY,2:00:00,BMO,SIEGY,11/13/2025,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,11.98%,2,0.5,1000000,0
